'1444699221','dawon','001000000000','001002000000','001002002000'
'1444698972','dawon','001000000000','001002000000','001002002000'
'1444698782','dawon','001000000000','001002000000','001002002000'
'1444624682','dawon','001000000000','001002000000','001002002000'
'1444624626','dawon','001000000000','001002000000','001002002000'
'1444624452','dawon','001000000000','001002000000','001002002000'
'1444624247','dawon','001000000000','001002000000','001002002000'
'1444623877','dawon','001000000000','001002000000','001002002000'
'1444623327','dawon','001000000000','001002000000','001002003000'
'1444623215','dawon','001000000000','001002000000','001002002000'
'1444617700','dawon','001000000000','001002000000','001002002000'
'1444617641','dawon','001000000000','001002000000','001002002000'
'1444617468','dawon','001000000000','001002000000','001002002000'
'1444617372','dawon','001000000000','001002000000','001002003000'
'1444617259','dawon','001000000000','001002000000','001002003000'
'1444617020','dawon','001000000000','001002000000','001002003000'
'1444616878','dawon','001000000000','001002000000','001002002000'
'1444616582','dawon','001000000000','001002000000','001002002000'
'1444616378','dawon','001000000000','001002000000','001002002000'
'1444616314','dawon','001000000000','001002000000','001002001000'
'1444616208','dawon','001000000000','001002000000','001002001000'
'1444616167','dawon','001000000000','001002000000','001002001000'
'1444616006','dawon','001000000000','001002000000','001002001000'
'1444615948','dawon','001000000000','001002000000','001002002000'
'1444615899','dawon','001000000000','001002000000','001002002000'
'1444615740','dawon','001000000000','001002000000','001002002000'
'1444615634','dawon','001000000000','001002000000','001002001000'
'1444615447','dawon','001000000000','001002000000','001002001000'
'1444615352','dawon','001000000000','001002000000','001002001000'
'1444615283','dawon','001000000000','001002000000','001002001000'
'1444615149','dawon','001000000000','001002000000','001002001000'
'1444615056','dawon','001000000000','001002000000','001002001000'
'1444614984','dawon','001000000000','001002000000','001002001000'
'1444614905','dawon','001000000000','001003000000','001003003000'
'1444614813','dawon','001000000000','001003000000','001003003000'
'1444614632','dawon','001000000000','001002000000','001002001000'
'1444614537','dawon','001000000000','001002000000','001002001000'
'1444614459','dawon','001000000000','001002000000','001002001000'
'1444614309','dawon','001000000000','001002000000','001002001000'
'1444614187','dawon','001000000000','001002000000','001002001000'
'1444613995','dawon','001000000000','001002000000','001002001000'
'1444613757','dawon','001000000000','001002000000','001002001000'
'1444613648','dawon','001000000000','001002000000','001002001000'
'1444613486','dawon','001000000000','001002000000','001002001000'
'1444613368','dawon','001000000000','001002000000','001002001000'
'1444613133','dawon','001000000000','001002000000','001002001000'
'1444612875','dawon','001000000000','001003000000','001003003000'
'1444612766','dawon','001000000000','001003000000','001003003000'
'1444612673','dawon','001000000000','001003000000','001003003000'
'1444612546','dawon','001000000000','001003000000','001003003000'
'1444612105','dawon','001000000000','001002000000','001002002000'
'1444611907','dawon','001000000000','001002000000','001002002000'
'1444611754','dawon','001000000000','001002000000','001002003000'
'1444611651','dawon','001000000000','001002000000','001002003000'
'1444611520','dawon','001000000000','001002000000','001002003000'
'1444611155','dawon','001000000000','001002000000','001002003000'
'1444610795','dawon','001000000000','001002000000','001002003000'
'1444610661','dawon','001000000000','001002000000','001002002000'
'1444610570','dawon','001000000000','001002000000','001002002000'
'1444610475','dawon','001000000000','001002000000','001002002000'
'1444610387','dawon','001000000000','001002000000','001002002000'
'1444610216','dawon','001000000000','001002000000','001002002000'
'1444610007','dawon','001000000000','001002000000','001002003000'
'1444609843','dawon','001000000000','001002000000','001002003000'
'1444609621','dawon','001000000000','001002000000','001002003000'
'1444609495','dawon','001000000000','001002000000','001002001000'
'1444609315','dawon','001000000000','001002000000','001002001000'
'1444609176','dawon','001000000000','001002000000','001002001000'
'1444608938','dawon','001000000000','001002000000','001002001000'
'1444608304','dawon','001000000000','001001000000','001001004000'
'1444607678','dawon','001000000000','001001000000','001001004000'
'1443088141','ihaan','001000000000','001003000000','001003003000'
'1443088127','ihaan','001000000000','001003000000','001003003000'
'1443088114','ihaan','001000000000','001003000000','001003003000'
'1443088102','ihaan','001000000000','001003000000','001003003000'
'1443088074','ihaan','001000000000','001003000000','001003003000'
'1443084589','ihaan','001000000000','001003000000','001003003000'
'1443084438','ihaan','001000000000','001003000000','001003003000'
'1443084412','ihaan','001000000000','001003000000','001003003000'
'1443061880','lgb2b','001000000000','001003000000','001003003000'
'1443060475','lgb2b','001000000000','001003000000','001003003000'
'1443060105','lgb2b','001000000000','001003000000','001003003000'
'1443059903','lgb2b','001000000000','001003000000','001003003000'
'1443059778','lgb2b','001000000000','001003000000','001003003000'
'1443055423','lgb2b','001000000000','001003000000','001003003000'
'1443055211','lgb2b','001000000000','001003000000','001003003000'
'1443054904','lgb2b','001000000000','001003000000','001003003000'
'1443054703','lgb2b','001000000000','001003000000','001003003000'
'1443054390','lgb2b','001000000000','001003000000','001003003000'
'1443054030','lgb2b','001000000000','001003000000','001003003000'
'1443053642','lgb2b','001000000000','001003000000','001003003000'
'1443053305','lgb2b','001000000000','001003000000','001003003000'
'1442970424','lgb2b','001000000000','001002000000','001002002000'
'1442812563','ihaan','001000000000','001003000000','001003003000'
'1439978775','HANIL','001000000000','001002000000','001002003000'
'1439978635','HANIL','001000000000','001002000000','001002003000'
'1439978204','HANIL','001000000000','001002000000','001002002000'
'1439978042','HANIL','001000000000','001002000000','001002002000'
'1439977879','HANIL','001000000000','001002000000','001002002000'
'1439977683','HANIL','001000000000','001002000000','001002002000'
'1439977448','HANIL','001000000000','001002000000','001002002000'
'1437465534','lgb2b','001000000000','001003000000','001003003000'
'1437465197','lgb2b','001000000000','001003000000','001003003000'
'1437464691','lgb2b','001000000000','001003000000','001003003000'
'1437464420','lgb2b','001000000000','001003000000','001003003000'
'1437463199','lgb2b','001000000000','001003000000','001003003000'
'1437462439','lgb2b','001000000000','001003000000','001003003000'
'1436320045','KMHI','001000000000','001001000000','001001002000'
'1436319252','KMHI','001000000000','001001000000','001001002000'
'1436319014','KMHI','001000000000','001001000000','001001002000'
'1436318008','KMHI','001000000000','001001000000','001001002000'
'1436317466','KMHI','001000000000','001001000000','001001002000'
'1435814192','dawon','001000000000','001003000000','001003003000'
'1435813724','dawon','001000000000','001003000000','001003003000'
'1435813285','dawon','001000000000','001003000000','001003003000'
'1435813173','dawon','001000000000','001003000000','001003003000'
'1435813093','dawon','001000000000','001003000000','001003003000'
'1435813021','dawon','001000000000','001003000000','001003003000'
'1435812944','dawon','001000000000','001003000000','001003003000'
'1435812844','dawon','001000000000','001003000000','001003003000'
'1435810759','dawon','001000000000','001002000000','001002002000'
'1435810428','dawon','001000000000','001002000000','001002002000'
'1435810340','dawon','001000000000','001002000000','001002002000'
'1435810244','dawon','001000000000','001002000000','001002002000'
'1435805893','dawon','001000000000','001002000000','001002002000'
'1435805699','dawon','001000000000','001002000000','001002002000'
'1435805555','dawon','001000000000','001002000000','001002002000'
'1435805476','dawon','001000000000','001002000000','001002002000'
'1435805319','dawon','001000000000','001002000000','001002002000'
'1435805178','dawon','001000000000','001002000000','001002001000'
'1435805058','dawon','001000000000','001002000000','001002001000'
'1435804872','dawon','001000000000','001003000000','001003003000'
'1435804005','dawon','001000000000','001003000000','001003001000'
'1435803736','dawon','001000000000','001003000000','001003001000'
'1435803379','dawon','001000000000','001002000000','001002001000'
'1435803303','dawon','001000000000','001002000000','001002001000'
'1435803195','dawon','001000000000','001002000000','001002001000'
'1435802929','dawon','001000000000','001002000000','001002001000'
'1435802613','dawon','001000000000','001003000000','001003003000'
'1435802436','dawon','001000000000','001003000000','001003003000'
'1435802321','dawon','001000000000','001003000000','001003003000'
'1435801899','dawon','001000000000','001002000000','001002002000'
'1435801694','dawon','001000000000','001003000000','001003003000'
'1435801559','dawon','001000000000','001003000000','001003003000'
'1435801431','dawon','001000000000','001003000000','001003003000'
'1435801350','dawon','001000000000','001003000000','001003003000'
'1435801256','dawon','001000000000','001003000000','001003003000'
'1435801081','dawon','001000000000','001003000000','001003003000'
'1435800467','dawon','001000000000','001003000000','001003003000'
'1435800228','dawon','001000000000','001002000000','001002001000'
'1435799346','dawon','001000000000','001002000000','001002001000'
'1435739551','dawon','001000000000','001003000000','001003002000'
'1435739459','dawon','001000000000','001003000000','001003002000'
'1435739291','dawon','001000000000','001003000000','001003002000'
'1435738115','dawon','001000000000','001003000000','001003002000'
'1435737868','dawon','001000000000','001003000000','001003002000'
'1435737671','dawon','001000000000','001003000000','001003002000'
'1435737451','dawon','001000000000','001003000000','001003003000'
'1435737212','dawon','001000000000','001003000000','001003002000'
'1435736989','dawon','001000000000','001003000000','001003002000'
'1435736844','dawon','001000000000','001003000000','001003002000'
'1435736568','dawon','001000000000','001003000000','001003002000'
'1435734440','dawon','001000000000','001003000000','001003002000'
'1435033492','lgb2b','001000000000','001001000000','001001001000'
'1435032864','lgb2b','001000000000','001001000000','001001001000'
'1435032433','lgb2b','001000000000','001001000000','001001001000'
'1435026858','lgb2b','001000000000','001001000000','001001001000'
'1433844527','lgb2b','001000000000','001002000000','001002002000'
'1433844156','lgb2b','001000000000','001001000000','001001004000'
'1433739086','lgb2b','001000000000','001001000000','001001004000'
'1433738824','lgb2b','001000000000','001001000000','001001004000'
'1433731865','lgb2b','001000000000','001001000000','001001004000'
'1433731298','lgb2b','001000000000','001001000000','001001004000'
'1433730204','lgb2b','001000000000','001001000000','001001004000'
'1433730058','lgb2b','001000000000','001001000000','001001004000'
'1433729691','lgb2b','001000000000','001001000000','001001004000'
'1433729311','lgb2b','001000000000','001001000000','001001004000'
'1433729080','lgb2b','001000000000','001001000000','001001004000'
'1433728271','lgb2b','001000000000','001001000000','001001004000'
'1433138071','lgb2b','001000000000','001002000000','001002002000'
'1433137614','lgb2b','001000000000','001002000000','001002002000'
'1433137393','lgb2b','001000000000','001002000000','001002002000'
'1432889827','dawon','001000000000','001003000000','001003003000'
'1432176278','lgb2b','001000000000','001001000000','001001004000'
'1432095630','gestory','001000000000','001001000000','001001001000'
'1432085575','ejoeun','001000000000','001002000000','001002002000'
'1431941926','ojin','001000000000','001001000000','001001002000'
'1431499392','dawon','001000000000','001003000000','001003003000'
'1431499313','dawon','001000000000','001003000000','001003003000'
'1431499112','dawon','001000000000','001002000000','001002001000'
'1431498956','dawon','001000000000','001002000000','001002001000'
'1431498230','dawon','001000000000','001002000000','001002001000'
'1431498176','dawon','001000000000','001002000000','001002001000'
'1431498063','dawon','001000000000','001002000000','001002001000'
'1431497951','dawon','001000000000','001002000000','001002002000'
'1431496029','dawon','001000000000','001002000000','001002002000'
'1430380754','lgb2b','001000000000','001003000000','001003003000'
'1430380268','lgb2b','001000000000','001003000000','001003003000'
'1430369815','dawon','001000000000','001003000000','001003002000'
'1430369731','dawon','001000000000','001003000000','001003002000'
'1430369604','dawon','001000000000','001003000000','001003003000'
'1430369484','dawon','001000000000','001003000000','001003003000'
'1430369268','dawon','001000000000','001003000000','001003003000'
'1430369030','dawon','001000000000','001003000000','001003003000'
'1430368868','dawon','001000000000','001003000000','001003003000'
'1430368593','dawon','001000000000','001003000000','001003003000'
'1430368493','dawon','001000000000','001003000000','001003003000'
'1430368302','dawon','001000000000','001003000000','001003003000'
'1430368095','dawon','001000000000','001003000000','001003003000'
'1430367928','dawon','001000000000','001003000000','001003004000'
'1430367760','dawon','001000000000','001003000000','001003004000'
'1430367507','dawon','001000000000','001003000000','001003004000'
'1430361054','lgb2b','001000000000','001003000000','001003003000'
'1430359602','lgb2b','001000000000','001003000000','001003003000'
'1430358649','lgb2b','001000000000','001003000000','001003003000'
'1430312136','lgb2b','001000000000','001003000000','001003003000'
'1430311882','lgb2b','001000000000','001003000000','001003003000'
'1430310937','lgb2b','001000000000','001003000000','001003003000'
'1430310831','lgb2b','001000000000','001003000000','001003003000'
'1430308428','lgb2b','001000000000','001001000000','001001004000'
'1430307926','lgb2b','001000000000','001001000000','001001004000'
'1430307056','lgb2b','001000000000','001001000000','001001004000'
'1429753374','lgb2b','001000000000','001002000000','001002001000'
'1425368883','gestory','001000000000','001001000000','001001001000'
'1425361645','HANIL','001000000000','001002000000','001002001000'
'1425355787','HANIL','001000000000','001002000000','001002001000'
'1424677284','lgb2b','001000000000','001001000000','001001001000'
'1423616909','lgb2b','001000000000','001001000000','001001001000'
'1423034410','lgb2b','001000000000','001002000000','001002002000'
'1422942909','lgb2b','001000000000','001001000000','001001001000'
'1422942756','lgb2b','001000000000','001001000000','001001001000'
'1422942602','gestory','001000000000','001001000000','001001001000'
'1422344787','gestory','001000000000','001001000000','001001003000'
'1422344706','gestory','001000000000','001001000000','001001003000'
'1422344639','gestory','001000000000','001001000000','001001003000'
'1422344567','gestory','001000000000','001001000000','001001003000'
'1421644969','lgb2b','001000000000','001001000000','001001003000'
'1421643910','lgb2b','001000000000','001001000000','001001001000'
'1421043113','lgb2b','001000000000','001001000000','001001001000'
'1421036256','lgb2b','001000000000','001001000000','001001001000'
'1421035797','lgb2b','001000000000','001001000000','001001001000'
'1421035714','lgb2b','001000000000','001001000000','001001001000'
'1420778297','HANIL','001000000000','001002000000','001002002000'
'1420778228','HANIL','001000000000','001001000000','001001005000'
'1420777231','HANIL','001000000000','001002000000','001002002000'
'1420776947','HANIL','001000000000','001002000000','001002002000'
'1420776749','HANIL','001000000000','001002000000','001002002000'
'1420710313','HANIL','001000000000','001002000000','001002002000'
'1420709435','HANIL','001000000000','001002000000','001002002000'
'1420708598','HANIL','001000000000','001002000000','001002002000'
'1420708517','HANIL','001000000000','001002000000','001002002000'
'1420708348','HANIL','001000000000','001002000000','001002002000'
'1415324153','LabEvolution','001000000000','001003000000','001003003000'
'1411715496','sumcom','001000000000','001001000000','001001002000'
'1411715446','sumcom','001000000000','001001000000','001001002000'
'1411715379','sumcom','001000000000','001001000000','001001002000'
'1411715269','sumcom','001000000000','001001000000','001001002000'
'1411627302','ejoeun','001000000000','001002000000','001002001000'
'1442987224','plckorea','002000000000','002001000000','002001001000'
'1444632295','plckorea','002000000000','002001000000','002001001000'
'1443087906','plckorea','002000000000','002001000000','002001001000'
'1447659543','hiim','002000000000','002002000000','002002003000'
'1447660448','hiim','002000000000','002002000000','002002003000'
'1447660502','hiim','002000000000','002002000000','002002003000'
'1447639269','hiim','002000000000','002002000000','002002003000'
'1447639539','hiim','002000000000','002002000000','002002003000'
'1447653213','hiim','002000000000','002002000000','002002003000'
'1447653319','hiim','002000000000','002002000000','002002003000'
'1447653746','hiim','002000000000','002002000000','002002003000'
'1447654179','hiim','002000000000','002002000000','002002003000'
'1447654554','hiim','002000000000','002002000000','002002003000'
'1447655343','hiim','002000000000','002002000000','002002003000'
'1447655728','hiim','002000000000','002002000000','002002003000'
'1447659373','hiim','002000000000','002002000000','002002001000'
'1447659468','hiim','002000000000','002002000000','002002001000'
'1447655932','hiim','002000000000','002002000000','002002003000'
'1447656236','hiim','002000000000','002002000000','002002003000'
'1443089394','plckorea','002000000000','002002000000','002002001000'
'1443088588','plckorea','002000000000','002002000000','002002001000'
'1442992892','pr1zm','002000000000','002002000000','002002003000'
'1444784105','pr1zm','002000000000','002002000000','002002003000'
'1444784148','pr1zm','002000000000','002002000000','002002003000'
'1442992460','pr1zm','002000000000','002002000000','002002003000'
'1444783827','pr1zm','002000000000','002002000000','002002003000'
'1442987836','dawon','002000000000','002001000000','002001001000'
'1445580160','gngn','002000000000','002004000000','002004001000'
'1444120270','gngn','002000000000','002004000000','002004001000'
'1444282789','gngn','002000000000','002004000000','002004001000'
'1445997008','gngn','002000000000','002004000000','002004001000'
'1444032864','gngn','002000000000','002005000000','002005001000'
'1435797453','dawon','002000000000','002003000000','002003003000'
'1435740303','dawon','002000000000','002002000000','002002004000'
'1435740536','dawon','002000000000','002002000000','002002004000'
'1435740671','dawon','002000000000','002002000000','002002004000'
'1435740857','dawon','002000000000','002002000000','002002004000'
'1435741594','dawon','002000000000','002002000000','002002003000'
'1430983020','dawon','002000000000','002002000000','002002001000'
'1442989922','dawon','002000000000','002002000000','002002001000'
'1430983726','dawon','002000000000','002002000000','002002001000'
'1442990518','dawon','002000000000','002002000000','002002001000'
'1435742300','dawon','002000000000','002002000000','002002001000'
'1435742217','dawon','002000000000','002002000000','002002001000'
'1430984012','dawon','002000000000','002002000000','002002001000'
'1435741219','dawon','002000000000','002002000000','002002004000'
'1435742017','dawon','002000000000','002002000000','002002004000'
'1430984315','dawon','002000000000','002002000000','002002004000'
'1432272006','dawon','002000000000','002002000000','002002004000'
'1435739914','dawon','002000000000','002002000000','002002004000'
'1435742408','dawon','002000000000','002003000000','002003003000'
'1435742655','dawon','002000000000','002003000000','002003003000'
'1435741929','dawon','002000000000','002002000000','002002003000'
'1435740999','dawon','002000000000','002003000000','002003003000'
'1435742103','dawon','002000000000','002002000000','002002003000'
'1435741305','dawon','002000000000','002002000000','002002003000'
'1435797641','dawon','002000000000','002003000000','002003003000'
'1444882921','thefordgroup','002000000000','002001000000','002001001000'
'1435798639','dawon','002000000000','002001000000','002001001000'
'1435799129','dawon','002000000000','002001000000','002001001000'
'1435797732','dawon','002000000000','002001000000','002001001000'
'1435798778','dawon','002000000000','002001000000','002001002000'
'1446618131','gngn','002000000000','002004000000','002004001000'
'1446614644','gngn','002000000000','002001000000','002001001000'
'1447231530','hiim','002000000000','002002000000','002002001000'
'1447231804','hiim','002000000000','002002000000','002002001000'
'1447230137','hiim','002000000000','002002000000','002002001000'
'1447230628','hiim','002000000000','002002000000','002002001000'
'1447230691','hiim','002000000000','002002000000','002002001000'
'1447231451','hiim','002000000000','002002000000','002002001000'
'1447231730','hiim','002000000000','002002000000','002002001000'
'1447231861','hiim','002000000000','002002000000','002002001000'
'1447231928','hiim','002000000000','002002000000','002002001000'
'1447231612','hiim','002000000000','002002000000','002002001000'
'1447232062','hiim','002000000000','002002000000','002002003000'
'1447317037','hiim','002000000000','002002000000','002002003000'
'1447316511','hiim','002000000000','002002000000','002002003000'
'1447317197','hiim','002000000000','002002000000','002002003000'
'1447317111','hiim','002000000000','002002000000','002002003000'
'1447316947','hiim','002000000000','002002000000','002002003000'
'1447316615','hiim','002000000000','002002000000','002002003000'
'1447316883','hiim','002000000000','002002000000','002002003000'
'1447294092','hiim','002000000000','002002000000','002002003000'
'1447291572','hiim','002000000000','002002000000','002002003000'
'1447291186','hiim','002000000000','002002000000','002002003000'
'1447291695','hiim','002000000000','002002000000','002002003000'
'1447292884','hiim','002000000000','002002000000','002002003000'
'1447292353','hiim','002000000000','002002000000','002002003000'
'1447293020','hiim','002000000000','002002000000','002002003000'
'1447290468','hiim','002000000000','002002000000','002002003000'
'1447294196','hiim','002000000000','002002000000','002002003000'
'1447637665','feelny','002000000000','002002000000','002002003000'
'1447637535','feelny','002000000000','002002000000','002002003000'
'1447637447','feelny','002000000000','002002000000','002002003000'
'1447637594','feelny','002000000000','002002000000','002002003000'
'1447637284','feelny','002000000000','002002000000','002002003000'
'1447637284','feelny','002000000000','002002000000','002002003000'
'1445929678','HANIL','002000000000','002002000000','002002002000'
'1445929754','HANIL','002000000000','002002000000','002002001000'
'1445998951','HANIL','002000000000','002002000000','002002001000'
'1445929584','HANIL','002000000000','002002000000','002002003000'
'1445929352','HANIL','002000000000','002002000000','002002001000'
'1445930377','HANIL','002000000000','002002000000','002002001000'
'1445930076','HANIL','002000000000','002002000000','002002002000'
'1445930736','HANIL','002000000000','002002000000','002002003000'
'1445930846','HANIL','002000000000','002002000000','002002002000'
'1445928363','HANIL','002000000000','002002000000','002002001000'
'1445928812','HANIL','002000000000','002002000000','002002001000'
'1445928577','HANIL','002000000000','002002000000','002002002000'
'1445931051','HANIL','002000000000','002002000000','002002001000'
'1447397961','hiim','002000000000','002002000000','002002001000'
'1447318361','hiim','002000000000','002002000000','002002001000'
'1447317848','hiim','002000000000','002002000000','002002001000'
'1447318461','hiim','002000000000','002002000000','002002001000'
'1447317656','hiim','002000000000','002002000000','002002001000'
'1447317780','hiim','002000000000','002002000000','002002001000'
'1447318561','hiim','002000000000','002002000000','002002001000'
'1447318637','hiim','002000000000','002002000000','002002001000'
'1447397764','hiim','002000000000','002002000000','002002001000'
'1447396542','hiim','002000000000','002002000000','002002001000'
'1447397568','hiim','002000000000','002002000000','002002001000'
'1447397624','hiim','002000000000','002002000000','002002001000'
'1447396476','hiim','002000000000','002002000000','002002001000'
'1447396360','hiim','002000000000','002002000000','002002001000'
'1447398168','hiim','002000000000','002002000000','002002001000'
'1447397883','hiim','002000000000','002002000000','002002001000'
'1447398250','hiim','002000000000','002002000000','002002001000'
'1447397682','hiim','002000000000','002002000000','002002001000'
'1444119429','gngn','002000000000','002002000000','002002002000'
'1447809107','hiim','002000000000','002002000000','002002003000'
'1447808457','hiim','002000000000','002002000000','002002003000'
'1444625030','dawon','002000000000','002002000000','002002002000'
'1444624764','dawon','002000000000','002002000000','002002002000'
'1444626382','dawon','002000000000','002002000000','002002002000'
'1435810989','dawon','002000000000','002002000000','002002004000'
'1435811274','dawon','002000000000','002002000000','002002001000'
'1430984211','dawon','002000000000','002002000000','002002001000'
'1435811127','dawon','002000000000','002002000000','002002003000'
'1435811359','dawon','002000000000','002002000000','002002004000'
'1430984793','dawon','002000000000','002002000000','002002004000'
'1430984999','dawon','002000000000','002002000000','002002004000'
'1430985183','dawon','002000000000','002002000000','002002004000'
'1445241515','gngn','002000000000','002003000000','002003001000'
'1445241262','gngn','002000000000','002005000000','002005001000'
'1445932655','gngn','002000000000','002001000000','002001001000'
'1444177662','gngn','002000000000','002004000000','002004002000'
'1435811660','dawon','002000000000','002002000000','002002002000'
'1435811511','dawon','002000000000','002002000000','002002002000'
'1430985422','dawon','002000000000','002002000000','002002004000'
'1443100828','PNAC','002000000000','002001000000','002001002000'
'1443101146','PNAC','002000000000','002001000000','002001002000'
'1442894161','PNAC','002000000000','002001000000','002001002000'
'1442888736','PNAC','002000000000','002001000000','002001002000'
'1442888857','PNAC','002000000000','002001000000','002001002000'
'1442888144','PNAC','002000000000','002001000000','002001002000'
'1442889095','PNAC','002000000000','002001000000','002001002000'
'1442894324','PNAC','002000000000','002001000000','002001002000'
'1445214289','pr1zm','001000000000','001002000000','001002003000'
